# Pantalla iluminando en azul, ganancia 1, tiempo de integración 30s, temperatura 19°C, distintas intensidades y tiempos de encendido de la pantalla
# esperanza	varianza	color
4.029415344064673718e+03	1.002788407312139134e+04	3.000000000000000000e+00
4.052697039149278680e+03	7.196933917710061905e+03	3.000000000000000000e+00
1.634785088043704036e+03	9.264043283316797215e+02	3.000000000000000000e+00
2.895704587420845201e+03	2.254800358250703084e+03	3.000000000000000000e+00
4.056154295131319486e+03	6.274450315819463867e+03	3.000000000000000000e+00
4.069343694851032978e+03	4.107158477711085652e+03	3.000000000000000000e+00
1.698238794703103849e+03	9.845094481398059543e+02	3.000000000000000000e+00
3.019818386665628623e+03	2.405906585007449848e+03	3.000000000000000000e+00
4.073927914785113899e+03	3.211049443696360868e+03	3.000000000000000000e+00
4.082031754450846165e+03	1.838918931250511832e+03	3.000000000000000000e+00
1.761974761561818696e+03	1.050512188400143486e+03	3.000000000000000000e+00
3.143990272046610698e+03	2.572593453910990320e+03	3.000000000000000000e+00
4.089459489190802287e+03	6.403990511560781442e+02	3.000000000000000000e+00
4.092576558444929105e+03	2.269054988429201103e+02	3.000000000000000000e+00
1.796315740164019417e+03	1.103300277654688898e+03	3.000000000000000000e+00
3.217591945331153511e+03	2.743356222169436478e+03	3.000000000000000000e+00
4.093091575833073875e+03	1.644453322048016162e+02	3.000000000000000000e+00
4.094651722269801667e+03	1.927758634267287619e+01	3.000000000000000000e+00
4.238698370834630964e+02	8.311814955173078090e+01	3.000000000000000000e+00
4.897586645515415853e+02	1.174043250021064324e+02	3.000000000000000000e+00
5.548122485855911918e+02	1.501621713543791259e+02	3.000000000000000000e+00
6.182276786177721988e+02	1.856251805747990034e+02	3.000000000000000000e+00
6.818978031246756473e+02	2.209114590219689376e+02	3.000000000000000000e+00
7.457511188752206408e+02	2.593280661661083855e+02	3.000000000000000000e+00
8.097076014740994196e+02	2.962663100417375404e+02	3.000000000000000000e+00
8.727029232196615567e+02	3.374922651493779426e+02	3.000000000000000000e+00
3.165241020450534393e+02	3.788494994889338585e+01	4.000000000000000000e+00
3.713649615903664767e+02	7.250783451788525724e+01	4.000000000000000000e+00
6.331442035191529385e+02	3.285448442945087208e+02	4.000000000000000000e+00
3.220817554240630898e+02	4.150005914728318857e+01	4.000000000000000000e+00
3.818316918405481033e+02	7.993276509158393139e+01	4.000000000000000000e+00
6.673593036307485136e+02	3.722807981940901527e+02	4.000000000000000000e+00
3.276949512742655202e+02	4.476852753123427675e+01	4.000000000000000000e+00
3.925700661138793635e+02	8.766326654161679244e+01	4.000000000000000000e+00
7.038701258045260829e+02	4.227852403571102400e+02	4.000000000000000000e+00
3.329184207282258967e+02	4.781287436928695200e+01	4.000000000000000000e+00
4.032646323185923620e+02	9.575914905444504654e+01	4.000000000000000000e+00
7.384448636847296257e+02	4.729826368267666226e+02	4.000000000000000000e+00
3.389740864735804280e+02	5.242294003280048287e+01	4.000000000000000000e+00
4.142793943994602159e+02	1.036776522025409690e+02	4.000000000000000000e+00
7.743870886535866020e+02	5.249326198122379310e+02	4.000000000000000000e+00
3.445901280104848183e+02	5.548631078891805402e+01	4.000000000000000000e+00
4.250058412488321551e+02	1.110961417855527316e+02	4.000000000000000000e+00
5.295317443942697082e+02	2.059622630813488513e+02	4.000000000000000000e+00
8.101293204349631196e+02	5.766027366735602300e+02	4.000000000000000000e+00
3.502129051827052990e+02	5.909048479800136278e+01	4.000000000000000000e+00
4.352699535451053521e+02	1.201166642976447605e+02	4.000000000000000000e+00
5.468721452299387238e+02	2.253030182309584575e+02	4.000000000000000000e+00
8.449168707178448585e+02	6.330027370232267003e+02	4.000000000000000000e+00
3.559583936727914306e+02	6.224113588125139529e+01	4.000000000000000000e+00
4.462109538824872743e+02	1.288788524249986551e+02	4.000000000000000000e+00
5.643786920611439655e+02	2.411107560698418695e+02	4.000000000000000000e+00
8.808509200145333580e+02	6.964305397432129894e+02	4.000000000000000000e+00
3.614532589795494459e+02	6.555903906502760492e+01	4.000000000000000000e+00
4.571352032077234639e+02	1.387777078430623305e+02	4.000000000000000000e+00
5.818233607780546208e+02	2.623814189397811560e+02	4.000000000000000000e+00
9.166194104899823287e+02	7.599495491386201138e+02	4.000000000000000000e+00
3.669777078142842583e+02	7.047641153712309858e+01	4.000000000000000000e+00
4.670542432264091985e+02	1.478475916441524021e+02	4.000000000000000000e+00
5.991102051541575975e+02	2.822956554831890799e+02	4.000000000000000000e+00
9.521162498053565741e+02	8.256025443887550637e+02	4.000000000000000000e+00
3.044157171312156152e+02	2.784243314670588987e+01	4.000000000000000000e+00
3.725600101863386158e+02	7.360933802283821592e+01	4.000000000000000000e+00
4.787398496704038280e+02	1.585512252499017620e+02	4.000000000000000000e+00
6.166980814647565694e+02	2.976736004664244888e+02	4.000000000000000000e+00
9.883766577130696760e+02	8.982347179062491023e+02	4.000000000000000000e+00
3.781502666614761665e+02	7.731575105782347634e+01	4.000000000000000000e+00
4.891516298141804100e+02	1.673404232234940139e+02	4.000000000000000000e+00
6.345022111491747410e+02	3.175087041059397279e+02	4.000000000000000000e+00
1.024276620406415532e+03	9.736583979082546421e+02	4.000000000000000000e+00
3.837336110246029079e+02	8.179375649750943467e+01	4.000000000000000000e+00
5.000400047363230556e+02	1.779257194461521863e+02	4.000000000000000000e+00
6.522659756825495379e+02	3.398619693571376388e+02	4.000000000000000000e+00
1.060018818449600303e+03	1.051057226253681620e+03	4.000000000000000000e+00
3.893201355366967960e+02	8.486770716786448077e+01	4.000000000000000000e+00
5.109933367071524799e+02	1.863291637911233067e+02	4.000000000000000000e+00
6.701925516453856062e+02	3.616902388228540985e+02	4.000000000000000000e+00
1.096057089561922567e+03	1.134633189058675953e+03	4.000000000000000000e+00
3.923539658595453261e+02	8.660491909885514872e+01	4.000000000000000000e+00
5.174606473191114446e+02	1.942061605432951410e+02	4.000000000000000000e+00
6.805431443345790967e+02	3.752172999128076754e+02	4.000000000000000000e+00
1.116850467144191953e+03	1.182638314169819296e+03	4.000000000000000000e+00
2.713314631345375005e+02	1.247532728802377555e+01	4.000000000000000000e+00
2.771897572147825031e+02	1.585798420608181658e+01	4.000000000000000000e+00
2.830338624390117275e+02	1.897603561229256286e+01	4.000000000000000000e+00
2.886700268607910402e+02	2.170092840424057812e+01	4.000000000000000000e+00
2.942520324016401787e+02	2.436571802884738602e+01	4.000000000000000000e+00
2.998401763469324237e+02	2.788846553518431648e+01	4.000000000000000000e+00
3.054228731963043515e+02	3.111664501475234701e+01	4.000000000000000000e+00
3.109788727551126613e+02	3.439586709327618763e+01	4.000000000000000000e+00
