# Pantalla iluminando en verde, ganancia 1, tiempo de integración 30s, temperatura 19°C, distintas intensidades y tiempos de encendido de la pantalla
# esperanza	varianza	color
5.855280961278937184e+02	1.579617365600524010e+02	2.000000000000000000e+00
8.934254781739853115e+02	3.252521485373112569e+02	2.000000000000000000e+00
2.393793224462784110e+03	1.413329075082442614e+03	2.000000000000000000e+00
6.081564829232845568e+02	1.700895099025684374e+02	2.000000000000000000e+00
9.371032005865255314e+02	3.494479055145768598e+02	2.000000000000000000e+00
1.360878526614242674e+03	6.158234673168331028e+02	2.000000000000000000e+00
2.540320098878853969e+03	1.540547683987936807e+03	2.000000000000000000e+00
6.306493343195265879e+02	1.823379978440070488e+02	2.000000000000000000e+00
9.802147724618498614e+02	3.769282509039255729e+02	2.000000000000000000e+00
1.431516893750648705e+03	6.644105854358205079e+02	2.000000000000000000e+00
2.689177185196719620e+03	1.672981795092556467e+03	2.000000000000000000e+00
6.529352745769749617e+02	1.940550328245349476e+02	2.000000000000000000e+00
1.022327281545209189e+03	4.034992441684477740e+02	2.000000000000000000e+00
1.502524480302086658e+03	7.135857406400668879e+02	2.000000000000000000e+00
2.835882636185508090e+03	1.809496736154956125e+03	2.000000000000000000e+00
6.754979121249870104e+02	2.050936132832568717e+02	2.000000000000000000e+00
1.067802619575936887e+03	4.303665211534975583e+02	2.000000000000000000e+00
1.570194927917056020e+03	7.612130201189858099e+02	2.000000000000000000e+00
2.979077984207930967e+03	1.946190788921633612e+03	2.000000000000000000e+00
6.984052193631267755e+02	2.170222348391167202e+02	2.000000000000000000e+00
1.110665473178137745e+03	4.605380155701178069e+02	2.000000000000000000e+00
1.643141623196304408e+03	8.154538308075681243e+02	2.000000000000000000e+00
3.126736587122391938e+03	2.095700438736364958e+03	2.000000000000000000e+00
2.932859827545935900e+02	1.824119314103965550e+01	2.000000000000000000e+00
7.205055661528080009e+02	2.301337643049772623e+02	2.000000000000000000e+00
1.152913119290459917e+03	4.874352126293651395e+02	2.000000000000000000e+00
1.712678456218208339e+03	8.696182007414125792e+02	2.000000000000000000e+00
3.276489760134433709e+03	2.248715828654964298e+03	2.000000000000000000e+00
7.426584183276238491e+02	2.424097058757651268e+02	2.000000000000000000e+00
1.197576233714834416e+03	5.155417715983415974e+02	2.000000000000000000e+00
1.785045964393231543e+03	9.276923898957522852e+02	2.000000000000000000e+00
3.425885496146060632e+03	2.391203064059480766e+03	2.000000000000000000e+00
7.655263586110246479e+02	2.549972776880693743e+02	2.000000000000000000e+00
1.240946220349320129e+03	5.457219990732680799e+02	2.000000000000000000e+00
1.853818954699989717e+03	9.792253402028931077e+02	2.000000000000000000e+00
3.571412779313297960e+03	2.534394243610671310e+03	2.000000000000000000e+00
7.876205416926190992e+02	2.673562394501586255e+02	2.000000000000000000e+00
1.284168190075781240e+03	5.725386006585662244e+02	2.000000000000000000e+00
1.927035467273954055e+03	1.038926953039985392e+03	2.000000000000000000e+00
3.720031915031661811e+03	2.688149073561970454e+03	2.000000000000000000e+00
8.002412167159762930e+02	2.759867495499145775e+02	2.000000000000000000e+00
1.310994820214367337e+03	5.974516876538858696e+02	2.000000000000000000e+00
1.967558475423025129e+03	1.090487514134711091e+03	2.000000000000000000e+00
3.806128094181459346e+03	2.857041625463156379e+03	2.000000000000000000e+00
3.151799325884978771e+02	2.913149877049982450e+01	2.000000000000000000e+00
3.388949091015260251e+02	3.964894402980969090e+01	2.000000000000000000e+00
3.613927754853108922e+02	5.011794466614036025e+01	2.000000000000000000e+00
3.843067567216858720e+02	6.012457050990115448e+01	2.000000000000000000e+00
4.066591858714834302e+02	7.063384897386059436e+01	2.000000000000000000e+00
4.285738817735907560e+02	8.014043256107719060e+01	2.000000000000000000e+00
4.506530179461227021e+02	9.123386841587742424e+01	2.000000000000000000e+00
4.731471861050555390e+02	1.024867390066292074e+02	2.000000000000000000e+00
4.957420283790096391e+02	1.187840965344901321e+02	3.000000000000000000e+00
7.199066169028340028e+02	2.347836005901046690e+02	3.000000000000000000e+00
1.810824757344544878e+03	9.714616943769112822e+02	3.000000000000000000e+00
5.182595407713070017e+02	1.298630036093104820e+02	3.000000000000000000e+00
7.636193900524239098e+02	2.586469360652112073e+02	3.000000000000000000e+00
1.955705130475967962e+03	1.090686306985596502e+03	3.000000000000000000e+00
5.406916326040693548e+02	1.410819510341263765e+02	3.000000000000000000e+00
8.082144272941969803e+02	2.829154020602824744e+02	3.000000000000000000e+00
2.103768537189868312e+03	1.214550411913441849e+03	3.000000000000000000e+00
5.630316039266064081e+02	1.515303540284261601e+02	3.000000000000000000e+00
8.506021089613827826e+02	3.084799778397309638e+02	3.000000000000000000e+00
2.249719722243849446e+03	1.346696784680974133e+03	3.000000000000000000e+00
5.855118151795909398e+02	1.637381201596544429e+02	3.000000000000000000e+00
8.935429396345894020e+02	3.342782039402981695e+02	3.000000000000000000e+00
2.394608813778158492e+03	1.478798190185578960e+03	3.000000000000000000e+00
6.081269775770788328e+02	1.759607796586894892e+02	3.000000000000000000e+00
9.372311656545209644e+02	3.594957851641392494e+02	3.000000000000000000e+00
1.361238776536385330e+03	6.352807034418885905e+02	3.000000000000000000e+00
2.541273688427800153e+03	1.617748033046332012e+03	3.000000000000000000e+00
6.306254600072667245e+02	1.880162182886011806e+02	3.000000000000000000e+00
9.803874678838368482e+02	3.871364677643964001e+02	3.000000000000000000e+00
1.431924800166095793e+03	6.851704148749435035e+02	3.000000000000000000e+00
2.690196156116993734e+03	1.755685365622672862e+03	3.000000000000000000e+00
6.529592773538877282e+02	2.001135945727684202e+02	3.000000000000000000e+00
1.022519025096024052e+03	4.144308380872456610e+02	3.000000000000000000e+00
1.502875530727706746e+03	7.377389809547038340e+02	3.000000000000000000e+00
2.836953925957645424e+03	1.903953010578239173e+03	3.000000000000000000e+00
6.754909146942800362e+02	2.113635833712652072e+02	3.000000000000000000e+00
1.067992317748884034e+03	4.430025449874814854e+02	3.000000000000000000e+00
1.570641623520710027e+03	7.860872977041573222e+02	3.000000000000000000e+00
2.980047815776497373e+03	2.046484691033949275e+03	3.000000000000000000e+00
